,K,mag,filename,tmax,tinstability,Eerr1,Eerrf,tinstability_index,e1b,erms1b,e1c,erms1c,e1d,erms1d,e1e,erms1e,e1f,erms1f,e1g,erms1g,e1h,erms1h,Pratio1bc,Pratiorms1bc,phi2body1bc,phi2bodylibamp1bc,Pratio1cd,Pratiorms1cd,phi2body1cd,phi2bodylibamp1cd,Pratio1de,Pratiorms1de,phi2body1de,phi2bodylibamp1de,Pratio1ef,Pratiorms1ef,phi2body1ef,phi2bodylibamp1ef,Pratio1fg,Pratiorms1fg,phi2body1fg,phi2bodylibamp1fg,Pratio1gh,Pratiorms1gh,phi2body1gh,phi2bodylibamp1gh,phi3body1bcd,phi3bodylibamp1bcd,phi3body1cde,phi3bodylibamp1cde,phi3body1def,phi3bodylibamp1def,phi3body1efg,phi3bodylibamp1efg,phi3body1fgh,phi3bodylibamp1fgh,efb,ermsfb,efc,ermsfc,efd,ermsfd,efe,ermsfe,eff,ermsff,efg,ermsfg,efh,ermsfh,Pratiofbc,Pratiormsfbc,phi2bodyfbc,phi2bodylibampfbc,Pratiofcd,Pratiormsfcd,phi2bodyfcd,phi2bodylibampfcd,Pratiofde,Pratiormsfde,phi2bodyfde,phi2bodylibampfde,Pratiofef,Pratiormsfef,phi2bodyfef,phi2bodylibampfef,Pratioffg,Pratiormsffg,phi2bodyffg,phi2bodylibampffg,Pratiofgh,Pratiormsfgh,phi2bodyfgh,phi2bodylibampfgh,phi3bodyfbcd,phi3bodylibampfbcd,phi3bodyfcde,phi3bodylibampfcde,phi3bodyfdef,phi3bodylibampfdef,phi3bodyfefg,phi3bodylibampfefg,phi3bodyffgh,phi3bodylibampffgh
472,192.61,0.2764792202224255,IC472K1.9261e+02mag2.7648e-01.bin,5000000.0,5000000.0,8.789849352236109e-06,0.0002762987894643711,,0.005462104686673555,0.0028130519795590424,0.004872935162256803,0.0025098698036461788,0.019465173219484797,0.003838572608926658,0.015366396934186418,0.002284371050883459,0.0162996760474183,0.002911006154391364,0.00908264028135528,0.0037428385898081538,0.005844615399626595,0.0031240651735238412,1.6013330478885914,0.0007245281370187723,167.6597147555989,356.61130026913264,1.669171305140671,0.0009312332782364515,183.35790843979308,350.0165841171365,1.5029785365902055,0.0008932881858365459,179.75680792690326,83.7462685457697,1.5043166017923812,0.0010369648923808053,176.8372342504217,79.88615291343285,1.3370921259991264,0.0012650183749296922,175.41687789114133,344.8072314678939,1.508776440527709,0.001978504860077744,177.2077320064098,358.00350163142036,177.72217663759065,359.20904593832296,185.22914158010607,356.5659971918315,185.11234667539767,131.8148651948265,-26.64360646609239,229.96214651012173,197.635386511277,357.71846834077087,0.005763473346024311,0.002928456376447564,0.00504742322737944,0.002665351494205792,0.017975104355359685,0.0038564463303052297,0.014319164434198502,0.002366488279484054,0.01550778566813997,0.003081433209371895,0.009095966794813858,0.004009981295787611,0.0066025563037086475,0.003280167216240056,1.601554623880951,0.00079499993881779,1.8757133922919471,358.0520403120388,1.6693728805892336,0.0010512914425768068,179.88399115111528,357.293214521016,1.503072807531271,0.0009479268695417396,180.35062704271485,82.06095601085701,1.5047319237576349,0.0010492139756584614,179.70230069294166,103.32049544977372,1.337548735126164,0.0013863709728257135,180.12690373340962,347.0159359678824,1.5093112916499247,0.002144188431368429,180.87048937145113,358.89593122085995,179.0140728338137,357.45333621139724,171.97200792103908,357.6570930899821,180.67684118806292,141.7545461968378,-0.3625029501759409,222.7425111536927,179.97540588921757,358.8178890695308
473,12.403,0.04770882150725614,IC473K1.2403e+01mag4.7709e-02.bin,5000000.0,5000000.0,2.890941945911811e-07,6.5293804044014675e-06,,0.008574530957447054,0.004407409199765711,0.010711270686646405,0.005374448977035275,0.0678428777222364,0.01277859888085038,0.061135353945937276,0.005393522710673632,0.08240605024521466,0.006209850765228544,0.024370753043569258,0.004465964978547913,0.03631194327841237,0.009953960503111273,1.5207850692277551,0.001326727697776457,177.53047276282456,358.6061881621073,1.6672482992703943,0.0017780458883844656,182.2193907722068,306.21634941262363,1.500748107301847,0.0014265840602589064,179.59520451968464,83.27150591798025,1.5011314936666351,0.0016196001309891426,169.33956805004797,59.921401535561536,1.3344040823305081,0.0014708677780847553,175.99653259016114,81.42149558543588,1.5024543905482928,0.002103690118613693,176.96797507289634,142.5974698809253,2.695416269991181,355.4752226178334,151.93972729669255,325.3842935936481,-121.6327832744265,101.7394509555967,-76.93631994427538,37.52106164400345,179.80705521983714,45.45148212847639,0.009305616597240392,0.004738022587202767,0.011603664472419787,0.005769318044369613,0.0683099295073826,0.015181961983106828,0.06018505617407428,0.006318905809574452,0.08183699126926791,0.007362302357589349,0.023804460098255622,0.004513395715646642,0.03629939076761036,0.010303630000427081,1.5207389906894568,0.0012278161741697254,-8.395813706229903,359.2996161861082,1.6671998750885282,0.0018165211156921063,179.9590826334863,232.40864223984903,1.5007307322836578,0.00160433664577785,178.73733829157376,89.53409690794473,1.5012937989515829,0.0016552142557194726,168.90300502387163,70.30576095019921,1.3343691366731496,0.00156285148480922,173.99086435773665,83.52978755808027,1.5025039656034254,0.0023071566500822483,176.4327093895514,129.9019673577314,2.3334883937759687,358.4906738794372,185.9552439280788,318.92880606936103,-120.63032882904614,122.16499994067084,-77.2396248159761,43.61843144314827,179.92421811692182,51.446397892955815
476,236.05,0.01093139014245948,IC476K2.3605e+02mag1.0931e-02.bin,5000000.0,5000000.0,3.756120342170896e-07,2.675520713786955e-05,,0.00026468703143124513,0.00010901821223746468,0.0022745922385016557,0.00048581021435834454,0.015133809099859013,0.00023640356728943696,0.035529232200978894,0.00020537700717967016,0.02223444067169793,0.00020112093755673185,0.018037087623713883,0.00011936913156570972,0.008599830970369659,0.00011308123177965703,1.6008159207068255,0.00027953569902710456,1.2719665742358206,165.95844791522742,1.6680838576074335,0.0003189513683930905,180.86526453179414,18.330691945557962,1.5016016422011158,0.0003790809796717319,179.96830536862993,4.394994679675278,1.5023756468380929,0.0005549305025707841,-164.6040106533213,5.92720763574664,1.335553125625638,0.0006591530919534258,-167.34851667981007,7.488622936803466,1.5048400451591415,0.0004774559513834657,-174.2880229482681,6.702984589370374,178.51551242769568,37.28643256269153,179.1412517957751,7.168651309251742,154.54121530124638,4.549328997066908,66.97984061188357,2.692662434850959,45.05773445393381,1.6921346657658063,0.004712260031273906,0.00234024855122274,0.005707726055840473,0.002740850443873391,0.014495133983755149,0.0028754627767318295,0.03552896218063152,0.002754662683047705,0.022130122818760496,0.0023285698937314564,0.017939006259604016,0.002266546996541105,0.008745274723167388,0.002453902842693662,1.6008531813810425,0.0005814850823641226,5.036549760924859,359.43883538511983,1.6680481066638784,0.0006633664571146896,182.86833740192597,353.8019089540122,1.5016160635525613,0.0006814014909801696,179.85734136551235,48.296281811248406,1.5024102524844911,0.0007957019080221868,195.48654023560874,63.044760997572325,1.3355875533826664,0.0008304273553081967,193.59539779564793,53.15287705604783,1.5047957506995444,0.0008830340085429388,185.62938971637462,115.48066455772346,177.84368156570574,357.76399817338677,176.7317221307071,354.16861027790577,154.88873236826268,64.61728796203144,67.14272425938135,44.065524772873644,44.87710775294203,32.32065904823071
480,408.05,0.002665917704952598,IC480K4.0805e+02mag2.6659e-03.bin,5000000.0,5000000.0,2.9488420573640173e-09,2.4319977054817472e-08,,0.000485021393267475,0.00011818027963077859,0.0021638701805878338,0.00045603249220225664,0.053857043228871485,0.000371857721991073,0.014114237054077538,5.215931247866866e-05,0.03723742784381416,0.00012763620104971554,0.015502244725604937,0.00014194110398789994,0.0024408459484338684,3.0238690051870924e-05,1.6006514579865123,0.0004182266092279668,-94.23792484873695,136.9790707185897,1.6675585289247254,0.00045788263235672764,179.6198304255036,4.5746510579051005,1.5009939568476571,0.0003614696123045216,179.46202571147145,2.4409015222430237,1.5015847670849007,0.00030687681265162376,178.2185422355259,1.6523732348790359,1.3346891509061305,0.00028427342195088475,137.73239578824376,9.222457520987463,1.5030553873890404,0.00019534947778680918,168.78246595884633,7.15902717690247,-139.44302826247628,18.89086500342464,-59.684744959896115,0.8137164186900351,-167.2719635639457,2.1006897209507542,-63.27373342170972,2.729184579777609,-33.2532020006035,3.2863508491358284,0.0004852941322235469,0.00011642859166183239,0.0021640322260627785,0.00045372877275668105,0.05385667311218791,0.000379082744434746,0.014114143390463593,5.1528683942511464e-05,0.037237293824556476,0.00012503467189826827,0.015501749666092763,0.00014304896131013908,0.002440738029682288,3.0423972876886155e-05,1.6006435340303147,0.0004252489061109109,-93.96648811653348,137.52165305687603,1.667565026647932,0.0004969788759726961,179.61842756015923,4.398270576322602,1.500992343623669,0.00037495260131711623,179.46170758262033,2.445914199633677,1.5015844419797153,0.00030596213975432883,178.21628668956512,1.7201988030634823,1.3346888261046406,0.0002864549146272132,137.7307461415414,8.156071093799198,1.5030558514894692,0.00019852912175446341,168.7823927822241,6.451632083612992,-139.4520081913867,16.902823274581152,-59.68530623516458,0.8210885348326542,-167.27336918262523,2.2014678659168396,-63.27402262589278,2.4275611527759793,-33.252166552405846,2.801470899954552
482,539.72,0.7402914047500241,IC482K5.3972e+02mag7.4029e-01.bin,5000000.0,5000000.0,2.6273941629205828e-06,0.00034006008985648564,,0.006073867332146314,0.003032801997052259,0.0053423721285992464,0.002791912699094757,0.0070849145783579565,0.003655420430936917,0.021120876365049647,0.0064388519049467605,0.015767478466169743,0.0047086101345189535,0.00690209428350909,0.002863285270006953,0.010526446762815842,0.004950303235105937,1.6015389400003708,0.0008869183665277365,8.387611398469643,358.0662591403473,1.6694484376082028,0.0010722613010527586,186.561259590188,359.2897374515738,1.5029289690964525,0.001494692457939094,180.2521928881163,163.19262971679888,1.5042576253087891,0.0018471194018717726,176.4465317396946,339.58842690444175,1.3374597906548942,0.0015575405462255006,181.35266746013488,331.70897183075687,1.5092690780549791,0.002421047812678625,177.73186933967,359.7699154436073,183.03767345910282,358.22070955361085,-6.079433557586454,358.84201417941915,182.77433598811254,324.52805424118964,-3.8867761627578217,281.3485852728237,184.1041378362321,357.6977743056442,0.007413238057622608,0.003808177239127873,0.006240262178869109,0.0030962574476485973,0.007953631713856948,0.004056752623532223,0.018684721952414322,0.007525589416645409,0.013758345051510109,0.005522374793812159,0.006617588089685255,0.002853289737267346,0.010813180812611616,0.005887207525658232,1.6016663990743905,0.0010650484594912242,-6.211408610619406,357.84649520818516,1.669828218507762,0.0013878399103425042,173.48865994157907,356.04022294782806,1.5032167482459773,0.0019574375101140164,178.9938391740492,311.07080217590976,1.5049870817787478,0.0023826802358728775,183.76085371196712,351.83994425104635,1.3382007141577472,0.0018101551193556494,179.52926678804604,334.3554846226993,1.5103396354901077,0.003061353668432811,182.1761198184827,357.5774142736333,0.28946320628062083,358.3675673262144,-7.2829480943217755,358.4880566961874,181.98032442560867,351.1959845552811,6.830466544581194,327.3686786354464,175.6109327107191,357.5410375076556
485,506.41,0.003283655162393013,IC485K5.0641e+02mag3.2837e-03.bin,5000000.0,5000000.0,3.3195876093581377e-07,2.704304398302489e-07,,0.0007915289711271488,0.00013930981715345626,0.0017506687246351324,0.0005376987190287088,0.016896073127612928,0.0004088237083059,0.0228461025035015,8.959800795665762e-05,0.017342903472339848,0.00012709642995677544,0.011551037408874395,8.775127704833834e-05,0.0031563204757324944,4.969729181596996e-05,1.6011365878510562,0.0005806519838276173,24.604011482480345,118.13613891680548,1.6686011939446368,0.0005349225183296918,182.57536289450215,9.487066729847557,1.5020181755318254,0.0004238581927704216,180.45297705504154,2.1144731760708737,1.5030823979566978,0.00043380956882109006,-166.55408724858896,4.017244252674431,1.3361470548750307,0.00044136061681521795,-176.3397557814055,5.749225017727838,1.5062341292612251,0.00028797611024997555,182.62942248755687,9.501372597869533,165.97871289707496,2.820667654225275,58.75712909910175,1.1780660469832256,156.48357691949215,1.8024144511263105,74.54262682403494,1.6575221695322426,-177.93069723076255,0.9606880758427964,0.0007915238978627965,0.0001392904477380572,0.001753108112703999,0.0005375058688404837,0.016898431764075673,0.0004077224069484513,0.02284620711744515,8.97468061066161e-05,0.017343553456494826,0.00013094172647469768,0.011551237124712885,9.008770597584424e-05,0.0031565048379519115,4.668631903173288e-05,1.601149234600239,0.0005699843122080303,24.767345726313142,118.8321701753957,1.6685989667605658,0.0005340653376075253,182.58514022857742,9.897420410182576,1.5020151910708746,0.00042240420708000167,180.45217169206745,2.101893948608904,1.5030869382712322,0.0004345392033486829,-166.55889577679594,4.256799516942351,1.3361434894403341,0.0004426422690891679,-176.33943222866796,5.92136779691532,1.5062347182331082,0.0002870384245905948,182.62848657159407,10.140808658642385,165.98205553911632,2.5701354343498792,58.757008968982944,1.1964017138950567,156.48169906721859,1.7771190475330343,74.54460628139897,1.6164882205509343,-177.93178212643676,0.9512391834919072
486,128.7,0.0010446204518076354,IC486K1.2870e+02mag1.0446e-03.bin,5000000.0,5000000.0,5.0923198154570816e-08,5.980674777556927e-09,,0.0004237499396943832,8.80870653870729e-05,0.001570497959367895,0.0005149205556564478,0.01920002928023941,0.00022915066124356152,0.024409089159986942,0.00012274012827088722,0.030566188791095388,0.00026858674268643456,0.009522861964995414,9.622456253792976e-05,0.010523994184638714,0.0001584106112536943,1.6013980441229796,0.00038143421232871764,36.12310334620281,136.98428644134094,1.6690794838952092,0.0004798889919201334,184.08653848319022,8.099899115147053,1.5027206625061769,0.0005174383356119142,180.5639944065277,2.21871248585677,1.5040709614075891,0.0010515780135355098,-164.50786973987832,5.515609253631113,1.3371233036905918,0.0010470559206000457,-171.3077573828898,7.259220358275286,1.508381707768766,0.0005064188254618499,181.32420612295846,7.845215349814907,159.04123433793453,5.344554041360169,58.2793259208609,1.7716427967258568,130.06937260612082,2.2669958286814165,76.11159733676557,2.0849943667863755,179.1241494978402,0.9498009296161456,0.00042264912309321513,8.951617128236493e-05,0.0015701905510155782,0.0005072068464814867,0.01920129040686046,0.00022863347536354576,0.024410053733671923,0.00012399843560433063,0.030566091580729537,0.00026960273329338963,0.009521498748730107,9.82818336877639e-05,0.010523989286554684,0.00016401189619008014,1.6013861822714357,0.0004064730440591283,36.12045358781868,139.63987214458115,1.6690915446121877,0.000508490823324633,184.06789247671045,8.122921594645902,1.5027028759279775,0.0005248609718568031,180.55308541845704,2.2203021368800933,1.5040985627897974,0.001063528223195584,-164.49493624330597,5.464106345235706,1.3371080158109356,0.001063829235400226,-171.31669293933976,7.365375098199763,1.5083795498426293,0.0005184983045948414,181.3218024724578,7.60184320653201,159.0415489843343,5.868302019713752,58.27147854726994,1.8798262252084896,130.08998458620368,2.155772787790653,76.10054169206471,2.2134319564041647,179.127616905236,1.0823922182610204
488,85.227,0.04053268920743446,IC488K8.5227e+01mag4.0533e-02.bin,5000000.0,5000000.0,6.93747599838058e-08,0.0004187437606260094,,0.00666255627797151,0.004191946295810262,0.007743411291774494,0.003773530153644989,0.034923062945008285,0.0072415629364571705,0.04747667462008227,0.005513364801225907,0.050823701435188495,0.005102339874277506,0.01906448428589244,0.003110995200001352,0.02143562402046951,0.004336698463682796,1.5338818018190474,0.0007322339644352437,3.401768758560173,358.28176478898354,1.667438354227205,0.0009540964030201707,179.35800777709102,334.7285090015714,1.5007482482690755,0.0010141162683224931,179.98555057264218,75.30267643739842,1.5011383651273047,0.0012841461134677381,197.57620509278095,102.42593973244786,1.3345032440254674,0.0011335843163991185,185.16805392365902,112.13801584172172,1.5025162803433705,0.00109471082550995,180.78302225434547,99.00367799006342,-2.239126315574564,358.8941575337754,187.8427261777697,327.3423986189703,125.01892867200566,126.72349757719878,75.92646116095318,67.91978756831347,179.28066367341162,59.37087863515225,0.014322405992546298,0.0074318630580518345,0.012118029239119305,0.006532250142954531,0.025362357492734886,0.012664220230335104,0.03654284185918378,0.010641071082534898,0.03846364555909429,0.01200284687012225,0.015461705829460527,0.006542335664413408,0.02035307565668365,0.00885881863563163,1.5339912863854932,0.0011626309565529553,176.11122620936447,358.6257457994916,1.6675819027868188,0.0017849372169755939,-0.7895173647457489,359.6170857338503,1.5011702981704729,0.002117155505004473,178.4456771474342,293.2635604164369,1.5017020584762246,0.00248756509730309,180.03446042728848,346.138622757205,1.3349542252018265,0.002057240267824087,184.0611623513468,356.16968853441495,1.5034530330043003,0.0025513730200846813,178.53695684308212,352.40812160055975,175.80280015117424,358.3307580944447,-11.316079506805544,357.6964763339798,175.24191359009555,343.4540283565432,7.150088791854111,280.4332806062402,182.61262981905526,358.29158535362274
490,162.64,0.002775410840768743,IC490K1.6264e+02mag2.7754e-03.bin,5000000.0,5000000.0,1.0249303656394325e-07,1.320459070150042e-07,,0.000829797138425663,0.0002078732917836177,0.001616571127300171,0.000680563578154655,0.08323708710432122,0.0005050328773045355,0.026129197781932328,0.00013239051046364732,0.04587135530042167,0.00020732994803554608,0.020884575034688484,9.89495224292159e-05,0.015325267470701178,0.00010995724033631692,1.6006159311447077,0.0007307477139116228,181.2241804548537,359.41795315938265,1.6671970719302558,0.0006919234314551227,179.27065158335952,3.4658266816321373,1.5005308152054109,0.00046774310257845334,167.10657804270474,6.757630693920135,1.500928334980468,0.0003860419423020451,-172.17030398134003,8.201993857752285,1.33420127469002,0.0004224789284119444,-162.21502454748327,9.467561753696769,1.5019149330017678,0.0002694015161437826,182.81579944048855,6.300180919361877,-136.59951730647214,8.5588858183215,-58.556255304543704,3.7686721556855782,155.70420108443503,12.854933302014274,74.08341801835658,4.959303380533228,41.354457310639226,3.7760226472639142,0.0008287568802936155,0.00020842007352461824,0.0016153972486443948,0.0006843687969359324,0.08324242537244547,0.000495952869085715,0.026129578108436653,0.00013354910343387223,0.045872653339013414,0.00020539998916171786,0.02088444753626103,9.907329896183171e-05,0.015325663791835925,0.00011066513200595995,1.6006076392904371,0.0007347019113830431,186.45600659348074,358.4213469033501,1.6672006753757296,0.0006974453443457426,179.27596506709088,3.000034198304661,1.500532818980688,0.00047141613190610036,167.1087644135978,6.4903467374354875,1.5009274495807687,0.00038594067637128193,-172.1741934193963,7.800774421743256,1.3342001181262706,0.0004234113737622185,-162.22108530573837,9.976226904296539,1.5019156254002095,0.0002646039458631283,182.81424749902513,5.869209264972454,-136.59656758961333,7.808851357609001,-58.55505224992088,3.7646858538889774,155.70041593680256,13.055151832355023,74.08484574643354,4.958453466514101,41.35524104148445,3.935935475883923
492,80.387,0.08756499895171667,IC492K8.0387e+01mag8.7565e-02.bin,5000000.0,5000000.0,1.1845120621653399e-07,9.487362637717652e-08,,0.002532326719913006,0.0013274193400399366,0.005229361634219464,0.0024299791094160124,0.01722226487092295,0.0031783306985985714,0.0645105092596933,0.003065250606691368,0.03759745220660291,0.0018488640865956508,0.029006299049226986,0.0015039686640968245,0.02211098225798639,0.003047340586558037,1.600405764416405,0.0004371693919740304,172.8245347987631,359.4235918774248,1.6671471487762142,0.00044307633988683557,184.76729364622472,224.7157692184444,1.5005546443232465,0.0004501291748126316,180.92908962999402,32.5546252154972,1.5008228313279603,0.0005920879435613798,158.9133591135502,42.70437983620965,1.3341573384777228,0.000570503474827817,173.10156292820182,22.124505676890866,1.5017451261761054,0.0005665834999244554,176.57203262650222,60.49524557195656,180.6133157746059,307.5505201571497,8.06382982152951,157.8914652155929,-146.83590259520872,47.28345897220936,-71.48971426585912,23.27584080323402,-46.57652458490658,15.642119264164991,0.0032598344956328955,0.0016495441066022524,0.005424959852448334,0.002735132354722403,0.016834969749136786,0.004190027150188266,0.06547437586452556,0.004164033989192907,0.03776473861364667,0.002458286212451573,0.029056608482127183,0.002077937126754037,0.02231653727097803,0.003833619580659973,1.6004605067985245,0.0004211116369308601,179.5840317794805,359.73533413882535,1.6671220512913252,0.000470986404105799,181.89657888786087,291.58475108277537,1.5005405266150038,0.0005409134074662112,180.10224221883524,40.27638454687161,1.500828164167357,0.0006628159031353514,158.36488667486276,48.22992838107544,1.3341513073193387,0.0006140325423386335,173.18328977425134,30.472942662222067,1.5017831241633708,0.0006892700380636714,176.58661756664404,63.66603818795832,180.7588195020183,314.5927669756215,155.92187548014277,345.2442937270691,-145.82113004959479,52.71640116346788,-71.16211076531813,29.282857483851046,-46.547663273635244,22.09769841024041
493,705.64,0.7255996308831006,IC493K7.0564e+02mag7.2560e-01.bin,5000000.0,5000000.0,2.908502817109051e-06,2.56424445909216e-06,,0.007956238514528844,0.0037803326032931953,0.00507799142394345,0.0025027546406411268,0.010416730969781804,0.004789092149518698,0.007235487511936073,0.0036548115615655814,0.007644229714419316,0.003726165762555789,0.006958705309934004,0.0034456112181428518,0.015215958250191654,0.00745466989541697,1.6036959249001397,0.0013795337516196743,3.513628512070092,357.5673994449698,1.6732823648458266,0.00215388520533975,1.9863343003488247,358.0947528007078,1.5074587386860507,0.002396322925740268,180.36008913030813,346.1280202470162,1.5112635002539296,0.0024493034696028517,174.79336425569852,358.11910334195437,1.3436304199648228,0.0026659796504199013,174.65788981827146,357.03114841463827,1.522998761249136,0.007472702339118243,-1.479326915073891,359.03707610721983,3.5689807230187784,357.8878426447178,1.4741387087247586,357.75250992068175,176.31110973956612,357.08750294307725,183.49473252660164,358.33835956743144,-5.490616129410889,356.47766631955284,0.007044735399743754,0.0033302084402375503,0.004272284051386872,0.0021730977758791063,0.009401546118229355,0.004773311183232308,0.007132360673164039,0.0034266328182469565,0.007407116904939974,0.0035847197235135833,0.006319975588113302,0.0032424354212224654,0.013375313803843134,0.006528348368796587,1.603853673272727,0.0013211854210650098,191.84573244605122,358.00057512288475,1.6735396924389365,0.00208117648106828,181.1336058776834,357.2725944331561,1.50753969968948,0.0021871343722337125,181.19051473250488,355.576739373615,1.5114295831062146,0.0022773281079821565,176.032515818683,350.5068997295638,1.3436396254158434,0.0024119436837066505,184.62427200106416,357.97977803190616,1.5241279861537556,0.006336908086348011,-8.582585734827806,358.47209648985347,6.014650090372325,358.97656749835824,182.05146287069965,358.2736388836173,179.76579187175392,359.0590464003684,9.525191804490461,347.8307147813575,181.6730447073224,359.1421291469609
494,14.082,0.0012129315731970215,IC494K1.4082e+01mag1.2129e-03.bin,5000000.0,5000000.0,2.4643945898115074e-07,9.000071992419711e-05,,0.0048935508904598786,0.0006662662468301532,0.024072122836010658,0.0010211195528564722,0.12654667412547616,0.0007420062490980464,0.09009674958830537,0.0004321781754490326,0.09864203757173284,0.0004020039880563311,0.03576088103974948,0.0002139809204224381,0.043402845219025404,0.0006075547574557017,1.6003686173535758,0.0005381231019790314,136.81284774130887,56.59357731488926,1.6668716514509796,0.0005451505994734092,181.8368793330274,5.6814640476331135,1.5002558304760778,0.00038422271035589936,-161.98668791856156,5.725490310763234,1.500449892425403,0.00044929214640732686,-171.55609473295203,5.18666689988558,1.3337254366077065,0.0004172576898020467,175.33455802153634,5.862992129458206,1.5009528010590694,0.000248308930957044,-175.34239844319237,6.822534574655265,50.712565654862615,22.989953129641382,47.31640005247609,4.5065470081454615,98.84431680212722,8.960628811392171,78.1746008877745,4.040558283815159,-177.86425359675556,3.3813275741853204,0.02489899300287186,0.019016804657610287,0.04635919992199407,0.030690581274132756,0.10580626817550595,0.018482956806688027,0.08035690050447335,0.01181977750421898,0.08994943357530769,0.01148008124901132,0.03344305995004244,0.007640633912499504,0.04144496183211011,0.011208214983914786,1.6003021721056176,0.001354686804771191,173.67629037045046,356.99363185034076,1.6669831294121327,0.001431233495133281,182.28818723131727,119.20168480350303,1.5003091692067405,0.00122983432461773,189.29240024345233,96.45156261561519,1.5004968685657822,0.001205836825246913,189.72016179751498,96.38302157141007,1.333863357227942,0.0011205935660701547,179.0928003064576,113.22940074151018,1.5011140179626588,0.0017304890407142278,185.3858347465994,125.96787476546156,167.9496109402681,354.46528317254996,52.414902772923924,82.52832665571862,110.31997080534272,144.45954567053712,78.07860191078156,50.628032861040886,181.2658508288664,51.33435171239816
495,37.681,0.8800279213540592,IC495K3.7681e+01mag8.8003e-01.bin,5000000.0,567611.002456829,5.310417563302349e-06,23.24729753053716,567.0,0.037602320667742516,0.020003562805240696,0.05438537428577684,0.03618349645213046,0.09673122784268813,0.04148578573292217,0.061435481753885725,0.02949998385350596,0.06739124170620142,0.02865507929586797,0.040063044182128714,0.019472178062434328,0.05328367627188585,0.025584161193698232,1.6006669571941503,0.0029299165127960685,186.3633595565449,358.43055603324063,1.667128625860857,0.004307362722533217,179.5524808582445,347.59827265402214,1.5006454786561023,0.004781632425303705,179.73141455536228,355.88489942873787,1.5003049967763715,0.005207313659631061,180.15699440578427,346.72852430845705,1.3345556779035548,0.004738573029185969,178.05646916018605,357.6493450920816,1.5019082592860842,0.007399956107772825,176.02063540465778,354.3167618005913,183.51643527486806,359.6308602995461,2.4784494437576483,357.9651842554542,178.85055676234592,353.9612320481858,6.360840769095514,336.6315199455038,177.3530230560762,357.751350980242,0.03576057867529414,0.018813499159609243,0.045670360614197124,0.02948830599193307,0.09543945555933749,0.04139560556046555,0.06155487550060092,0.029642044220050283,0.06810997198155007,0.02837683057755723,0.041565571577706455,0.02019096969656289,0.05452710798716695,0.026486380079182713,1.600618938182625,0.00287325187654737,-8.272775746973146,357.75928653806614,1.6671328415674074,0.004496195780070159,179.17438066507654,355.08012641034577,1.500688607450056,0.005231663177914648,177.70649244192535,356.74330431857965,1.5002231491264726,0.005455320364035008,178.3950714727543,346.728524308457,1.3347445091199333,0.005034250111312605,180.17930496681424,357.6493450920816,1.5021178174478083,0.007726889402477688,177.16525378256628,358.97751633084397,179.76567824498264,359.78631097708336,0.8062809912761922,357.9651842554542,177.53667991105468,355.2694657293339,8.626208572218742,337.22839767539915,178.1273720751355,358.2222065621656
497,686.81,0.1680093459181974,IC497K6.8681e+02mag1.6801e-01.bin,5000000.0,5000000.0,1.24840966801241e-07,0.00028062601964055954,,0.006151902814193972,0.0044055637295656105,0.001959090525273236,0.001335434822095156,0.011696847724435728,0.00443073775412675,0.012998997783827538,0.002586196760204548,0.014334102748609724,0.0019123060448683609,0.01010794664640645,0.0017879876615474726,0.005925179359695828,0.002339420065628193,1.6015734771088987,0.0007758164618648168,-4.101972622021831,357.6086354732431,1.6693467932081625,0.0009869977684936245,180.0655192055205,357.5353355551033,1.5029175570125586,0.0010372534784735398,178.3977252162436,267.61974498837884,1.5044230862186565,0.0009027163339141274,191.96378265745582,107.19481315940037,1.3374200692983802,0.000945517772079473,183.28150738820747,88.541787436533,1.508952065147502,0.001236528433237646,178.36543938434033,339.53123497613103,190.01950004537758,358.55775214817487,217.73630739324608,357.5836305309048,155.4326281415957,264.88929308347457,80.21965787041971,61.050839844125996,201.22271455149345,351.7570199495044,0.009984976493903477,0.005221744031501854,0.003151446309944168,0.0015952370665138543,0.011910122355622672,0.00591192200279628,0.011776652151271152,0.0036049893800815876,0.013463373197021353,0.002710220342623659,0.009236513726639205,0.0026933557280219658,0.006584477237635445,0.003198612459790161,1.6017457871684264,0.0011211258665360158,-5.689134944507795,358.2927308701488,1.6697667212178817,0.0014399963634257923,180.36971001276487,356.770108034079,1.5031735316329746,0.0015347043961153346,178.48861772732636,302.16806991997254,1.5049329824261317,0.00123021438716126,168.1870632043226,131.75491791363146,1.3379179403813957,0.0012117074217686263,176.99881087183948,125.72407587484732,1.5098769996655228,0.0017873981132961827,178.47787374807905,352.64562281915664,183.83230264316524,358.76721240810116,3.7916830429268282,358.08632867527945,202.4241050104494,348.226019474257,-71.79950963245037,215.46646972564068,194.86450783828852,355.9126427026339
